,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS2M,ALLSKY_SFC_SW_DWN,PS,T2MDEW
2018-05-13,22.74,28.56,16.6,71.7,0.01,1.13,5.1634,96.31,16.9
2018-05-14,21.99,27.73,16.05,72.31,0.0,1.21,4.7664,96.46,16.61
2018-05-15,21.44,26.13,18.18,82.74,2.55,1.19,1.7568,96.58,18.24
2018-05-16,17.79,20.73,15.85,91.43,15.96,3.17,1.9906,96.75,16.35
2018-05-17,18.87,23.83,15.45,88.74,0.76,1.47,3.012,96.76,16.89
2018-05-18,18.39,23.29,14.43,84.36,0.35,1.89,4.1453,96.81,15.53
2018-05-19,17.96,22.89,14.19,84.13,0.08,2.47,4.9018,96.88,15.09
2018-05-20,19.65,24.99,15.66,88.75,1.72,1.72,3.7342,96.67,17.64
2018-05-21,19.67,24.99,15.67,84.97,0.07,1.01,4.4762,96.66,16.84
2018-05-22,19.57,25.32,13.88,80.06,0.0,1.14,4.7599,96.78,16.13
2018-05-23,20.01,25.46,15.52,81.45,0.03,1.03,4.483,96.95,16.52
2018-05-24,21.14,26.25,16.75,77.99,0.04,0.79,4.6548,96.82,16.85
2018-05-25,21.55,27.2,14.68,72.89,0.01,1.04,4.8518,96.66,16.2
2018-05-26,21.52,26.95,16.89,78.55,0.02,1.05,4.1431,96.73,17.42
2018-05-27,20.97,25.85,17.03,80.5,0.04,1.34,3.4817,96.99,17.26
2018-05-28,19.79,25.3,15.94,83.78,0.01,1.28,4.5048,97.11,16.74
2018-05-29,20.21,25.04,16.07,75.17,0.01,0.52,4.6956,96.91,15.33
2018-05-30,18.61,25.34,12.95,76.74,0.0,1.03,4.7786,96.79,14.08
2018-05-31,18.97,24.87,13.43,72.52,0.0,0.81,4.7849,96.88,13.56
2018-06-01,19.58,26.4,12.65,70.08,0.0,1.19,4.895,96.72,13.55
2018-06-02,19.61,26.7,14.75,69.12,0.0,1.35,4.9229,96.89,13.44
2018-06-03,18.84,25.14,12.75,76.39,0.0,1.21,4.8434,96.99,14.29
2018-06-04,18.45,23.73,12.8,79.0,1.37,3.23,4.463,97.03,14.5
2018-06-05,16.29,20.65,13.28,74.77,0.18,4.58,4.4095,97.36,11.44
2018-06-06,15.95,20.39,11.75,70.91,0.0,3.82,4.8185,97.4,10.4
2018-06-07,15.89,21.8,11.37,72.85,0.0,2.38,5.0455,97.25,10.58
2018-06-08,16.78,23.77,10.4,67.51,0.0,1.33,5.0489,97.16,10.29
2018-06-09,17.88,24.15,12.37,67.88,0.0,1.14,4.95,97.08,11.57
2018-06-10,18.33,24.55,12.67,65.96,0.0,0.78,4.9903,97.06,11.44
2018-06-11,17.27,23.35,13.3,81.78,0.61,1.54,3.8578,97.35,13.69
2018-06-12,16.34,21.98,11.64,80.33,0.13,1.85,4.843,97.46,13.07
2018-06-13,16.72,22.66,11.12,80.65,0.44,1.86,3.4404,97.29,13.24
2018-06-14,18.41,23.82,13.11,71.48,0.08,0.93,3.3617,97.01,12.76
2018-06-15,18.48,25.76,11.7,74.27,0.0,1.73,4.7645,96.66,13.4
2018-06-16,20.57,27.84,13.93,60.67,0.0,1.55,4.8434,96.67,12.08
2018-06-17,19.29,25.59,11.94,69.6,0.02,1.87,4.0814,97.01,13.28
2018-06-18,20.47,25.77,15.96,76.47,0.07,0.79,4.0805,96.91,16.04
2018-06-19,19.64,26.55,13.13,72.29,0.0,1.42,4.8074,96.77,14.04
2018-06-20,19.53,27.01,13.51,69.84,0.01,1.14,4.7186,96.99,13.28
2018-06-21,19.09,25.15,14.54,82.3,0.66,1.53,4.1182,97.27,15.64
2018-06-22,18.11,24.27,13.2,81.51,0.23,1.27,4.0418,97.21,14.69
2018-06-23,17.8,23.7,13.46,80.78,0.23,1.35,3.4906,97.09,14.17
2018-06-24,17.36,23.54,12.83,77.09,0.14,1.08,4.4467,96.99,12.98
2018-06-25,17.05,23.45,11.65,71.89,0.0,1.36,4.6214,97.05,11.28
2018-06-26,17.02,23.03,11.8,80.52,0.02,1.41,4.1138,97.1,13.59
2018-06-27,18.09,24.32,13.47,81.12,0.03,1.4,3.5357,96.96,14.59
2018-06-28,18.58,25.49,13.46,71.02,0.0,1.55,4.6663,96.92,12.69
2018-06-29,17.8,24.17,12.44,67.94,0.0,1.37,4.4866,96.98,11.42
2018-06-30,18.42,24.61,12.36,65.43,0.01,0.83,4.5408,96.87,11.23
2018-07-01,17.52,25.02,10.9,67.97,0.0,1.22,4.8305,96.89,10.65
2018-07-02,18.46,25.29,12.33,68.8,0.12,0.95,4.6044,96.8,11.81
2018-07-03,17.71,24.63,12.46,70.97,0.75,2.02,4.4825,97.17,11.78
2018-07-04,17.25,21.74,14.02,82.85,6.88,3.29,2.1725,97.54,13.95
2018-07-05,16.09,18.87,14.23,88.76,23.08,4.29,1.9274,97.68,14.18
2018-07-06,15.41,18.63,12.12,92.97,36.59,4.85,1.7299,97.66,14.29
2018-07-07,17.16,20.95,14.18,92.85,25.17,4.21,1.7738,97.51,15.97
2018-07-08,17.84,21.79,15.44,91.51,11.67,3.6,1.5665,97.43,16.38
2018-07-09,17.87,22.4,14.91,90.85,5.92,2.84,2.91,97.37,16.26
2018-07-10,17.09,22.42,13.83,87.68,0.51,2.03,3.7596,97.34,14.88
2018-07-11,17.65,22.65,13.9,87.99,1.81,1.91,3.6785,97.37,15.54
2018-07-12,17.67,22.09,14.03,87.4,1.92,2.0,3.2774,97.35,15.38
2018-07-13,17.62,22.76,13.52,83.35,0.68,0.98,4.423,97.13,14.61
2018-07-14,18.18,24.8,11.9,76.38,0.06,0.92,2.423,97.0,13.65
2018-07-15,17.66,23.02,13.06,81.28,5.61,3.16,3.3379,97.4,14.15
2018-07-16,15.38,19.47,12.48,75.58,1.27,4.92,3.8131,97.81,10.82
2018-07-17,14.78,18.28,11.81,78.87,0.41,4.06,3.306,97.82,11.03
2018-07-18,15.4,20.37,12.17,79.98,0.37,3.65,4.5396,97.72,11.73
2018-07-19,15.53,20.28,11.96,80.23,0.4,3.12,4.3949,97.6,11.82
2018-07-20,14.78,18.38,12.19,91.05,2.7,2.21,3.984,97.43,13.33
2018-07-21,16.08,21.43,11.2,86.09,1.02,2.65,4.5072,97.49,13.52
2018-07-22,16.99,21.92,13.89,86.76,1.88,2.69,2.447,97.62,14.7
2018-07-23,17.18,22.26,14.07,84.5,1.29,3.25,3.715,97.63,14.26
2018-07-24,17.04,22.27,12.26,84.13,0.98,2.79,4.2559,97.53,14.04
2018-07-25,16.41,22.53,10.7,77.85,0.05,1.46,5.1024,97.35,12.49
2018-07-26,16.78,23.63,11.14,74.35,0.0,1.25,5.1427,97.26,11.58
2018-07-27,17.63,23.59,12.22,76.66,0.05,0.87,4.0066,97.14,13.24
2018-07-28,17.97,25.47,11.05,77.99,0.0,1.32,5.1607,96.97,13.58
2018-07-29,19.39,25.2,15.08,79.05,0.09,0.79,4.7419,96.96,15.26
2018-07-30,19.47,26.87,12.65,74.1,0.0,1.09,5.2778,96.73,14.18
2018-07-31,19.1,26.23,13.54,72.07,0.0,1.32,5.0777,96.82,13.16
2018-08-01,18.16,26.52,11.46,70.15,0.0,1.62,5.4182,96.67,11.61
2018-08-02,19.2,28.68,12.08,60.73,0.0,1.7,5.4048,96.65,10.53
2018-08-03,18.15,25.38,13.48,66.33,0.0,1.35,4.9699,97.03,11.1
2018-08-04,18.13,24.92,13.37,80.09,0.01,1.53,5.0858,97.11,14.36
2018-08-05,19.26,27.31,13.03,75.11,0.0,2.61,5.3232,96.75,14.32
2018-08-06,22.57,30.27,15.19,56.57,0.0,1.97,5.1708,96.58,12.89
2018-08-07,22.34,30.92,15.42,65.02,0.0,1.57,4.872,96.58,14.72
2018-08-08,22.85,31.85,16.19,67.9,0.02,2.2,4.8434,96.67,15.56
2018-08-09,21.61,27.62,17.65,81.72,0.04,2.64,2.8622,97.04,17.94
2018-08-10,21.54,28.58,16.74,74.15,0.02,2.51,4.6802,96.84,16.19
2018-08-11,21.9,30.64,15.47,64.32,0.0,1.94,5.4365,96.87,14.07
2018-08-12,20.45,28.09,14.51,74.59,0.0,1.73,5.2632,97.13,15.18
2018-08-13,20.59,28.75,13.72,73.35,0.0,1.79,5.435,97.14,14.89
2018-08-14,21.33,29.94,14.23,66.62,0.0,1.92,5.6575,97.05,13.67
2018-08-15,20.82,29.36,13.84,65.91,0.0,1.95,5.67,97.05,13.3
2018-08-16,20.49,29.63,13.11,62.15,0.0,2.28,5.8164,96.95,11.65
2018-08-17,20.66,29.86,13.02,65.43,0.0,2.21,5.7398,96.71,12.54
2018-08-18,20.76,28.98,14.02,66.68,0.01,2.04,5.2622,96.82,13.29
2018-08-19,21.49,27.9,16.18,68.7,0.15,0.96,4.8888,96.95,14.52
2018-08-20,20.88,29.36,14.0,64.62,0.0,1.95,5.7461,96.81,12.64
2018-08-21,20.87,29.93,13.25,63.74,0.0,2.21,5.9074,96.73,12.51
2018-08-22,20.97,29.64,13.69,66.56,0.0,2.12,5.7389,96.69,13.35
2018-08-23,20.79,29.56,13.89,69.15,0.0,1.74,5.7862,96.62,13.69
2018-08-24,20.89,28.35,14.62,75.5,0.14,1.82,4.8953,96.87,15.63
2018-08-25,21.38,28.19,16.21,74.47,0.52,1.5,4.7705,96.94,15.89
2018-08-26,21.72,29.73,13.47,61.23,0.0,1.48,6.013,96.63,12.68
2018-08-27,22.0,31.93,13.76,57.15,0.0,1.73,5.9297,96.54,11.34
2018-08-28,20.1,25.76,16.56,82.78,5.35,3.8,2.5673,97.04,16.76
2018-08-29,19.19,25.88,13.89,72.22,0.27,3.42,4.1198,97.25,13.17
2018-08-30,18.13,25.66,12.66,73.02,0.02,1.91,5.5908,97.08,12.34
2018-08-31,19.17,27.28,12.72,71.71,0.0,1.36,6.246,96.9,12.86
2018-09-01,20.94,28.92,14.77,69.24,0.01,0.94,6.2419,96.84,13.82
2018-09-02,21.66,29.96,14.87,67.04,0.0,1.76,6.2664,96.65,14.12
2018-09-03,22.91,32.16,14.91,63.72,0.0,2.35,6.2748,96.35,14.29
2018-09-04,23.81,34.0,16.27,54.07,0.0,2.19,6.0677,96.42,12.41
2018-09-05,24.68,32.9,16.95,65.6,0.0,1.76,5.6647,96.59,16.67
2018-09-06,24.87,32.96,18.66,60.7,0.02,2.67,5.682,96.51,15.65
2018-09-07,23.99,33.09,16.73,57.78,0.0,2.52,5.8901,96.26,13.85
2018-09-08,23.76,33.23,15.95,55.21,0.0,2.68,5.857,96.13,13.1
2018-09-09,24.44,32.39,18.12,53.64,0.1,3.95,4.2391,96.22,13.08
2018-09-10,18.88,26.0,13.94,59.43,0.01,3.83,6.5911,96.9,9.5
2018-09-11,19.76,27.89,13.27,59.61,0.0,1.19,6.7524,96.88,10.54
2018-09-12,20.77,29.93,12.6,58.62,0.0,1.36,6.821,96.64,10.9
2018-09-13,22.5,32.81,13.58,52.93,0.0,1.36,6.6408,96.43,10.93
2018-09-14,24.21,34.04,16.16,52.58,0.0,1.47,6.0782,96.43,12.17
2018-09-15,24.61,35.12,15.15,54.71,0.0,1.41,6.8578,96.47,11.75
2018-09-16,24.86,35.01,15.94,58.8,0.0,1.94,6.552,96.47,13.74
2018-09-17,24.92,34.63,16.34,55.12,0.0,1.71,6.624,96.42,12.6
2018-09-18,25.17,35.49,15.98,47.1,0.0,2.63,6.5546,96.37,11.26
2018-09-19,24.74,35.49,16.62,41.17,0.0,2.73,6.563,96.44,8.73
2018-09-20,25.56,35.14,17.61,53.57,0.01,2.71,5.9501,96.56,13.76
2018-09-21,25.18,33.02,19.48,66.86,0.09,2.48,5.7578,96.74,17.26
2018-09-22,23.9,32.81,17.58,60.32,0.01,1.93,6.9305,96.72,13.67
2018-09-23,23.3,31.1,17.59,64.89,0.06,1.76,5.695,96.76,15.01
2018-09-24,24.2,32.93,17.11,58.7,0.0,1.97,6.469,96.65,14.17
2018-09-25,25.46,34.14,17.65,59.28,0.0,1.84,6.731,96.53,15.48
2018-09-26,26.99,36.46,18.97,54.95,0.0,2.36,6.3161,96.33,15.48
2018-09-27,26.91,36.07,20.15,52.36,0.0,2.2,6.204,96.39,14.81
2018-09-28,26.61,35.46,18.76,55.96,0.01,1.94,6.4625,96.39,15.73
2018-09-29,25.8,34.04,19.91,57.45,0.4,3.1,5.7595,96.69,15.81
2018-09-30,21.75,27.38,17.04,73.96,6.59,5.6,2.4274,97.22,16.38
2018-10-01,20.62,28.64,15.13,67.81,0.53,3.02,6.9574,97.04,13.46
2018-10-02,22.59,32.13,14.28,58.73,0.0,1.23,7.7395,96.69,11.84
2018-10-03,24.15,34.69,14.38,52.81,0.0,2.01,7.6241,96.5,11.21
2018-10-04,23.4,31.12,16.87,65.65,0.23,3.78,5.8114,96.85,15.52
2018-10-05,20.78,27.55,15.57,58.34,0.07,3.23,5.7211,97.05,11.84
2018-10-06,21.33,30.18,13.89,50.9,0.0,2.03,7.7059,96.87,8.92
2018-10-07,21.85,30.66,14.4,62.41,0.01,2.9,7.4119,96.83,12.84
2018-10-08,22.69,30.77,17.03,60.55,0.07,3.12,6.9672,96.81,12.92
2018-10-09,23.01,31.15,16.97,61.95,0.12,2.76,7.153,96.68,13.61
2018-10-10,24.38,32.29,17.64,60.53,0.05,1.53,6.5782,96.53,14.71
2018-10-11,26.01,34.63,17.22,53.95,0.0,1.46,6.6994,96.4,14.25
2018-10-12,27.47,36.35,19.68,54.81,0.0,1.96,6.7728,96.23,15.78
2018-10-13,26.09,33.89,20.61,61.76,0.48,2.83,5.4494,96.46,17.01
2018-10-14,26.11,34.67,20.2,61.48,0.67,2.36,5.5678,96.47,16.27
2018-10-15,27.19,35.63,20.5,61.71,0.45,1.86,2.2699,96.23,17.85
2018-10-16,27.97,36.5,20.54,57.74,0.23,2.45,4.8622,96.29,17.44
2018-10-17,28.2,36.74,21.33,57.92,0.29,2.11,6.9386,96.14,17.29
2018-10-18,25.59,31.82,20.2,61.1,0.54,3.68,3.6684,96.14,17.07
2018-10-19,23.64,31.44,17.4,64.54,0.93,3.31,2.4804,96.45,15.78
2018-10-20,24.6,33.23,19.16,67.41,1.67,3.6,5.4833,96.66,16.97
2018-10-21,21.1,27.6,17.0,64.25,2.72,5.05,3.6794,97.24,13.2
2018-10-22,19.59,27.18,13.83,51.97,0.02,4.7,7.6613,97.48,8.14
2018-10-23,19.08,25.3,14.59,63.34,0.38,3.66,4.9402,97.52,11.33
2018-10-24,20.69,29.08,13.35,64.5,0.42,2.77,5.7173,97.18,12.52
2018-10-25,22.45,31.32,15.38,62.78,0.07,1.95,7.2898,96.95,13.7
2018-10-26,23.78,33.19,16.97,57.61,0.0,2.51,8.0052,96.88,12.93
2018-10-27,23.4,32.4,17.22,61.01,0.05,3.24,7.1947,96.91,13.83
2018-10-28,23.44,32.91,16.85,59.39,0.18,2.64,7.5934,96.86,13.05
2018-10-29,23.2,32.26,16.64,59.0,0.07,2.4,7.0978,96.66,13.02
2018-10-30,24.28,34.22,15.61,51.36,0.0,1.5,8.2586,96.2,11.44
2018-10-31,25.86,36.74,15.88,49.65,0.0,2.28,8.2459,95.94,11.66
2018-11-01,26.56,36.59,17.64,57.62,0.09,2.32,7.0006,96.03,15.79
2018-11-02,25.25,33.39,20.48,70.81,0.65,4.02,2.8217,96.32,18.79
2018-11-03,23.18,29.47,19.16,70.26,1.21,4.31,2.6856,96.75,16.67
2018-11-04,23.76,31.98,17.82,59.9,0.18,3.08,4.4858,96.67,14.15
2018-11-05,24.73,35.04,16.53,50.85,0.0,1.73,8.28,96.21,12.2
2018-11-06,26.8,38.48,15.81,47.29,0.0,2.39,8.2457,95.96,12.06
2018-11-07,24.31,30.8,19.74,66.27,1.57,4.84,3.1565,96.51,16.56
2018-11-08,21.47,28.99,15.75,65.53,1.85,4.84,5.598,96.94,13.92
2018-11-09,22.85,31.25,16.98,58.99,0.67,2.98,7.243,96.82,12.66
2018-11-10,22.7,31.29,15.91,56.82,0.01,2.74,7.6687,96.73,12.11
2018-11-11,23.65,32.87,15.74,56.5,0.01,2.51,8.2529,96.66,12.65
2018-11-12,23.34,32.48,16.54,60.44,0.0,3.49,7.9961,96.8,13.79
2018-11-13,23.9,32.8,17.31,56.88,0.01,3.11,8.0107,96.59,12.93
2018-11-14,24.39,33.1,17.41,61.82,0.01,2.68,7.4407,96.42,14.93
2018-11-15,25.83,34.47,18.7,58.23,0.01,2.27,7.4796,96.42,14.92
2018-11-16,27.97,37.28,19.33,53.93,0.0,1.88,7.4585,96.46,15.48
2018-11-17,29.68,38.69,21.57,47.56,0.0,2.08,7.5307,96.33,15.69
2018-11-18,28.62,36.67,21.89,50.26,0.15,2.63,7.758,96.35,15.9
2018-11-19,26.48,34.81,20.38,58.96,0.25,3.21,7.1722,96.53,16.33
2018-11-20,27.16,36.58,19.61,50.75,0.18,1.55,7.8444,96.25,13.3
2018-11-21,30.32,40.98,19.32,42.99,0.0,2.12,8.1074,95.87,13.57
2018-11-22,29.89,39.84,23.24,58.61,82.77,2.88,5.5447,95.86,19.14
2018-11-23,23.03,26.42,20.6,89.14,22.71,4.08,2.5507,96.46,21.07
2018-11-24,23.41,26.5,21.11,87.26,10.93,2.55,1.5175,96.63,21.05
2018-11-25,23.92,28.24,21.14,84.83,16.82,1.64,3.8693,96.55,20.99
2018-11-26,25.24,30.54,20.08,80.91,2.15,1.94,5.7235,96.18,21.43
2018-11-27,25.53,29.56,22.92,83.84,10.7,1.63,4.8924,96.04,22.45
2018-11-28,27.27,33.32,22.29,73.21,0.11,2.97,7.6116,95.86,21.61
2018-11-29,22.54,25.4,18.16,90.28,28.61,4.42,1.5062,96.41,20.87
2018-11-30,20.02,24.83,16.23,82.77,8.57,3.64,3.5662,96.8,16.8
2018-12-01,21.2,26.86,16.88,81.39,0.92,1.8,6.3893,96.51,17.59
2018-12-02,23.45,31.36,15.75,75.31,0.0,1.58,8.3782,95.98,18.31
2018-12-03,24.68,32.34,17.23,71.49,0.01,1.82,7.3517,95.8,18.65
2018-12-04,26.21,34.1,19.26,69.26,0.02,1.71,6.4176,95.85,19.53
2018-12-05,28.03,34.32,22.2,70.66,1.16,1.39,5.682,96.02,21.6
2018-12-06,26.26,31.0,21.88,78.66,1.65,1.2,5.5553,96.21,21.93
